"Date","Site.Name","PM2.5","Ozone"
2020-08-31,"Castle Hayne",8,38.5
2020-08-31,"Clemmons Middle",40,55
2020-08-31,"Durham Armory",33.6666666666667,75.5
2020-08-31,"Frying Pan Mountain",NA,55.5
2020-08-31,"Garinger High School",42,49
2020-08-31,"Hattie Avenue",33,67.5
2020-08-31,"Leggett",33.5,40.5
2020-08-31,"Linville Falls",NA,39
2020-08-31,"Mendenhall School",28.5,70.5
2020-08-31,"Millbrook School",38,64
2020-08-31,"Pitt Agri. Center",44.5,41.5
2020-08-31,"West Johnston Co.",38.5,44.5
2020-09-01,"Bryson City",29,33.5
2020-09-01,"Castle Hayne",4,25
2020-09-01,"Clemmons Middle",34.5,41.5
2020-09-01,"Durham Armory",36.5,36.5
2020-09-01,"Frying Pan Mountain",NA,39.5
2020-09-01,"Garinger High School",34.5,39
2020-09-01,"Hattie Avenue",30.5,42
2020-09-01,"Leggett",28,34
2020-09-01,"Linville Falls",NA,37
2020-09-01,"Mendenhall School",27,39.5
2020-09-01,"Millbrook School",33.5,36.5
2020-09-01,"Pitt Agri. Center",27,33.5
2020-09-01,"West Johnston Co.",31,33
2020-09-02,"Bryson City",28,29
2020-09-02,"Castle Hayne",1,20
2020-09-02,"Clemmons Middle",32.5,35
2020-09-02,"Durham Armory",25.3333333333333,28
2020-09-02,"Frying Pan Mountain",15,37.5
2020-09-02,"Garinger High School",27.3333333333333,31.5
2020-09-02,"Hattie Avenue",28,38
2020-09-02,"Leggett",23.5,26.5
2020-09-02,"Linville Falls",24,28
2020-09-02,"Mendenhall School",25,34
2020-09-02,"Millbrook School",30.4,27.5
2020-09-02,"Pitt Agri. Center",22.6666666666667,26
2020-09-02,"West Johnston Co.",24.5,26
2020-09-03,"Bryson City",18,29
2020-09-03,"Castle Hayne",0,22
2020-09-03,"Clemmons Middle",40,45
2020-09-03,"Durham Armory",28.3333333333333,35
2020-09-03,"Frying Pan Mountain",NA,38
2020-09-03,"Garinger High School",33.6666666666667,39
2020-09-03,"Hattie Avenue",36,48
2020-09-03,"Leggett",23,28.5
2020-09-03,"Linville Falls",NA,30.5
2020-09-03,"Mendenhall School",29,39
2020-09-03,"Millbrook School",34.4,34.5
2020-09-03,"Pitt Agri. Center",25,27
2020-09-03,"West Johnston Co.",29,30
2020-09-04,"Bryson City",32.5,29.5
2020-09-04,"Castle Hayne",0,30
2020-09-04,"Clemmons Middle",42.5,44.5
2020-09-04,"Durham Armory",38,33.5
2020-09-04,"Frying Pan Mountain",NA,38
2020-09-04,"Garinger High School",34.5,35.5
2020-09-04,"Hattie Avenue",38,61.5
2020-09-04,"Leggett",34,31
2020-09-04,"Linville Falls",NA,33
2020-09-04,"Mendenhall School",32,42
2020-09-04,"Millbrook School",37.5,27.5
2020-09-04,"Pitt Agri. Center",30,32
2020-09-04,"West Johnston Co.",37,31
2020-09-05,"Bryson City",38,33
2020-09-05,"Castle Hayne",4,29
2020-09-05,"Clemmons Middle",41,38.5
2020-09-05,"Durham Armory",37.5,37
2020-09-05,"Frying Pan Mountain",20,42.5
2020-09-05,"Garinger High School",36.3333333333333,33.5
2020-09-05,"Hattie Avenue",39.75,39
2020-09-05,"Leggett",27,30
2020-09-05,"Linville Falls",29,35
2020-09-05,"Mendenhall School",29,38
2020-09-05,"Millbrook School",38.3333333333333,33
2020-09-05,"Pitt Agri. Center",25,31
2020-09-05,"West Johnston Co.",33,33
2020-09-06,"Bryson City",34.5,31.5
2020-09-06,"Castle Hayne",0,29
2020-09-06,"Clemmons Middle",36.3333333333333,40
2020-09-06,"Durham Armory",35,42
2020-09-06,"Frying Pan Mountain",NA,45.5
2020-09-06,"Garinger High School",33.6666666666667,47.5
2020-09-06,"Hattie Avenue",33.5,43
2020-09-06,"Leggett",24,33
2020-09-06,"Linville Falls",NA,37
2020-09-06,"Mendenhall School",32.5,45.5
2020-09-06,"Millbrook School",34.5,42
2020-09-06,"Pitt Agri. Center",27,34
2020-09-06,"West Johnston Co.",31,40
2020-09-07,"Bryson City",33.5,36.5
2020-09-07,"Castle Hayne",8,28
2020-09-07,"Clemmons Middle",41.5,47.5
2020-09-07,"Durham Armory",34.5,45
2020-09-07,"Frying Pan Mountain",NA,45.5
2020-09-07,"Garinger High School",41,66.5
2020-09-07,"Hattie Avenue",37.5,49.5
2020-09-07,"Leggett",32,39.5
2020-09-07,"Linville Falls",NA,36
2020-09-07,"Mendenhall School",32.5,43.5
2020-09-07,"Millbrook School",40,47
2020-09-07,"Pitt Agri. Center",38,39
2020-09-07,"West Johnston Co.",44,43.5
2020-09-08,"Bryson City",33,32
2020-09-08,"Castle Hayne",1,25
2020-09-08,"Clemmons Middle",47,47.5
2020-09-08,"Durham Armory",46,41
2020-09-08,"Frying Pan Mountain",27,38
2020-09-08,"Garinger High School",39.3333333333333,58
2020-09-08,"Hattie Avenue",41,45.5
2020-09-08,"Leggett",45,34.5
2020-09-08,"Linville Falls",32,39.5
2020-09-08,"Mendenhall School",40,45
2020-09-08,"Millbrook School",48.2,42.5
2020-09-08,"Pitt Agri. Center",29.5,34
2020-09-08,"West Johnston Co.",51.5,32.5
2020-09-09,"Bryson City",26.5,27.5
2020-09-09,"Castle Hayne",0,20
2020-09-09,"Clemmons Middle",39.5,47
2020-09-09,"Durham Armory",45.3333333333333,20.5
2020-09-09,"Frying Pan Mountain",NA,48
2020-09-09,"Garinger High School",46.3333333333333,79
2020-09-09,"Hattie Avenue",33.5,45
2020-09-09,"Leggett",34.5,26.5
2020-09-09,"Linville Falls",NA,35
2020-09-09,"Mendenhall School",33,30
2020-09-09,"Millbrook School",47.6,25.5
2020-09-09,"Pitt Agri. Center",25,24
2020-09-09,"West Johnston Co.",45,28
2020-09-10,"Bryson City",30.5,31.5
2020-09-10,"Castle Hayne",NA,27.5
2020-09-10,"Clemmons Middle",43.5,33.5
2020-09-10,"Durham Armory",32,36.5
2020-09-10,"Frying Pan Mountain",NA,37
2020-09-10,"Garinger High School",47.5,36.5
2020-09-10,"Hattie Avenue",39,44
2020-09-10,"Leggett",22.5,26.5
2020-09-10,"Linville Falls",NA,35
2020-09-10,"Mendenhall School",33.5,35
2020-09-10,"Millbrook School",32,32.5
2020-09-10,"Pitt Agri. Center",NA,27
2020-09-10,"West Johnston Co.",40,36
2020-09-11,"Bryson City",31,31
2020-09-11,"Castle Hayne",2,37
2020-09-11,"Clemmons Middle",47.5,53
2020-09-11,"Durham Armory",42,46
2020-09-11,"Frying Pan Mountain",8,49.5
2020-09-11,"Garinger High School",36.6666666666667,82
2020-09-11,"Hattie Avenue",32.75,67.5
2020-09-11,"Leggett",34,35
2020-09-11,"Linville Falls",22,30.5
2020-09-11,"Mendenhall School",32,58.5
2020-09-11,"Millbrook School",32.6,42
2020-09-11,"Pitt Agri. Center",NA,45
2020-09-11,"West Johnston Co.",42,41
2020-09-12,"Bryson City",35.5,28
2020-09-12,"Castle Hayne",11,42
2020-09-12,"Clemmons Middle",45.6666666666667,45.5
2020-09-12,"Durham Armory",56.5,58
2020-09-12,"Frying Pan Mountain",NA,44
2020-09-12,"Garinger High School",56,67
2020-09-12,"Hattie Avenue",43.6666666666667,38.5
2020-09-12,"Leggett",56,47
2020-09-12,"Linville Falls",NA,32.5
2020-09-12,"Mendenhall School",31,34.5
2020-09-12,"Millbrook School",63,74
2020-09-12,"Pitt Agri. Center",51,46
2020-09-12,"West Johnston Co.",58,64
2020-09-13,"Bryson City",38,29
2020-09-13,"Castle Hayne",7,34
2020-09-13,"Clemmons Middle",37.5,31
2020-09-13,"Durham Armory",40,41
2020-09-13,"Frying Pan Mountain",NA,45
2020-09-13,"Garinger High School",52,44
2020-09-13,"Hattie Avenue",34,30.5
2020-09-13,"Leggett",29,31
2020-09-13,"Linville Falls",NA,32
2020-09-13,"Mendenhall School",36,31
2020-09-13,"Millbrook School",47,40
2020-09-13,"Pitt Agri. Center",35,35
2020-09-13,"West Johnston Co.",48,37
2020-09-14,"Bryson City",29.5,28.5
2020-09-14,"Castle Hayne",17,31
2020-09-14,"Clemmons Middle",26,27.5
2020-09-14,"Durham Armory",20,33
2020-09-14,"Frying Pan Mountain",5,48
2020-09-14,"Garinger High School",26,34
2020-09-14,"Hattie Avenue",18.3333333333333,28.5
2020-09-14,"Leggett",25,29
2020-09-14,"Linville Falls",9,25
2020-09-14,"Mendenhall School",26,33
2020-09-14,"Millbrook School",31,32
2020-09-14,"Pitt Agri. Center",21,31
2020-09-14,"West Johnston Co.",28,31
2020-09-15,"Bryson City",27,26.5
2020-09-15,"Castle Hayne",0,27
2020-09-15,"Clemmons Middle",31.5,29.5
2020-09-15,"Durham Armory",33.5,35
2020-09-15,"Frying Pan Mountain",NA,47
2020-09-15,"Garinger High School",41.5,43
2020-09-15,"Hattie Avenue",33.3333333333333,30.5
2020-09-15,"Leggett",18,25
2020-09-15,"Linville Falls",NA,25
2020-09-15,"Mendenhall School",36,41
2020-09-15,"Millbrook School",22.3333333333333,31
2020-09-15,"Pitt Agri. Center",15,28
2020-09-15,"West Johnston Co.",27,30
2020-09-16,"Bryson City",18,25.5
2020-09-16,"Castle Hayne",2,29
2020-09-16,"Clemmons Middle",27,33.5
2020-09-16,"Durham Armory",26,40
2020-09-16,"Frying Pan Mountain",NA,64
2020-09-16,"Garinger High School",38,54
2020-09-16,"Hattie Avenue",24,35
2020-09-16,"Leggett",27,32
2020-09-16,"Linville Falls",NA,30
2020-09-16,"Mendenhall School",35,NA
2020-09-16,"Millbrook School",37.5,41
2020-09-16,"Pitt Agri. Center",23,34
2020-09-16,"West Johnston Co.",33,37
2020-09-17,"Bryson City",26.5,32
2020-09-17,"Castle Hayne",11,40
2020-09-17,"Clemmons Middle",33.5,45.5
2020-09-17,"Durham Armory",28,41
2020-09-17,"Frying Pan Mountain",1,50
2020-09-17,"Garinger High School",53,108
2020-09-17,"Hattie Avenue",25.6666666666667,45
2020-09-17,"Leggett",24,36
2020-09-17,"Linville Falls",3,30
2020-09-17,"Mendenhall School",39,NA
2020-09-17,"Millbrook School",35.5,31.5
2020-09-17,"Pitt Agri. Center",23,39
2020-09-17,"West Johnston Co.",34,40
2020-09-18,"Bryson City",34.5,31
2020-09-18,"Castle Hayne",8,34
2020-09-18,"Clemmons Middle",27,35
2020-09-18,"Durham Armory",17,34.5
2020-09-18,"Frying Pan Mountain",NA,36
2020-09-18,"Garinger High School",26.5,37.5
2020-09-18,"Hattie Avenue",24.6666666666667,35
2020-09-18,"Leggett",17,31
2020-09-18,"Linville Falls",NA,34.5
2020-09-18,"Mendenhall School",23,NA
2020-09-18,"Millbrook School",21.3333333333333,36
2020-09-18,"Pitt Agri. Center",17,32
2020-09-18,"West Johnston Co.",16,40
2020-09-19,"Bryson City",34.5,32.5
2020-09-19,"Castle Hayne",3,35
2020-09-19,"Clemmons Middle",34.5,44
2020-09-19,"Durham Armory",10,40
2020-09-19,"Frying Pan Mountain",NA,45
2020-09-19,"Garinger High School",23,45.5
2020-09-19,"Hattie Avenue",27,44
2020-09-19,"Leggett",18,34
2020-09-19,"Linville Falls",NA,34
2020-09-19,"Mendenhall School",16,42
2020-09-19,"Millbrook School",27.2,40.5
2020-09-19,"Pitt Agri. Center",20,34
2020-09-19,"West Johnston Co.",19,37.5
2020-09-20,"Bryson City",42.5,36
2020-09-20,"Castle Hayne",0,32
2020-09-20,"Clemmons Middle",44.5,46.5
2020-09-20,"Durham Armory",21,50
2020-09-20,"Frying Pan Mountain",33,46.5
2020-09-20,"Garinger High School",46,55
2020-09-20,"Hattie Avenue",40,53
2020-09-20,"Leggett",14,32
2020-09-20,"Linville Falls",35,37
2020-09-20,"Mendenhall School",39.5,66
2020-09-20,"Millbrook School",37.25,46
2020-09-20,"Pitt Agri. Center",24,36
2020-09-20,"West Johnston Co.",24,42.5
2020-09-21,"Bryson City",43.5,34
2020-09-21,"Castle Hayne",4,41
2020-09-21,"Clemmons Middle",52.5,51
2020-09-21,"Durham Armory",32,44
2020-09-21,"Frying Pan Mountain",NA,46
2020-09-21,"Garinger High School",52.5,50
2020-09-21,"Hattie Avenue",45,57.5
2020-09-21,"Leggett",25,36
2020-09-21,"Linville Falls",NA,35.5
2020-09-21,"Mendenhall School",43.5,64
2020-09-21,"Millbrook School",39.4,44
2020-09-21,"Pitt Agri. Center",32.5,41
2020-09-21,"West Johnston Co.",48,40.5
2020-09-22,"Bryson City",44,35
2020-09-22,"Castle Hayne",4,40
2020-09-22,"Clemmons Middle",54,49
2020-09-22,"Durham Armory",40.3333333333333,43.5
2020-09-22,"Frying Pan Mountain",NA,44
2020-09-22,"Garinger High School",48,46
2020-09-22,"Hattie Avenue",44,53
2020-09-22,"Leggett",42,39.5
2020-09-22,"Linville Falls",NA,39
2020-09-22,"Mendenhall School",40.5,56
2020-09-22,"Millbrook School",47.75,45.5
2020-09-22,"Pitt Agri. Center",36,40
2020-09-22,"West Johnston Co.",50.5,40
2020-09-23,"Bryson City",40.5,31.5
2020-09-23,"Castle Hayne",6,41
2020-09-23,"Clemmons Middle",38.5,35
2020-09-23,"Durham Armory",27,31.5
2020-09-23,"Frying Pan Mountain",27,38
2020-09-23,"Garinger High School",43.6666666666667,53
2020-09-23,"Hattie Avenue",28,33.5
2020-09-23,"Leggett",36,34.5
2020-09-23,"Linville Falls",30,35.5
2020-09-23,"Mendenhall School",23,37
2020-09-23,"Millbrook School",42.2,35
2020-09-23,"Pitt Agri. Center",36,40.5
2020-09-23,"West Johnston Co.",43,36.5
2020-09-24,"Bryson City",31.5,32.5
2020-09-24,"Castle Hayne",20,38
2020-09-24,"Clemmons Middle",25.3333333333333,30
2020-09-24,"Durham Armory",20.75,33
2020-09-24,"Frying Pan Mountain",NA,36.5
2020-09-24,"Garinger High School",30.6666666666667,35.5
2020-09-24,"Hattie Avenue",22.3333333333333,31
2020-09-24,"Leggett",26.5,30.5
2020-09-24,"Linville Falls",NA,31.5
2020-09-24,"Mendenhall School",14,29.5
2020-09-24,"Millbrook School",29.6,34.5
2020-09-24,"Pitt Agri. Center",26.6666666666667,32.5
2020-09-24,"West Johnston Co.",30.5,36.5
2020-09-25,"Bryson City",25.5,30
2020-09-25,"Castle Hayne",14,44
2020-09-25,"Clemmons Middle",37,45.5
2020-09-25,"Durham Armory",16.5,40.5
2020-09-25,"Frying Pan Mountain",NA,39.5
2020-09-25,"Garinger High School",40.5,66
2020-09-25,"Hattie Avenue",33.5,52.5
2020-09-25,"Leggett",22.5,36
2020-09-25,"Linville Falls",NA,35
2020-09-25,"Mendenhall School",28.5,43
2020-09-25,"Millbrook School",35,39
2020-09-25,"Pitt Agri. Center",28.5,34.5
2020-09-25,"West Johnston Co.",33,37.5
2020-09-26,"Bryson City",24,26
2020-09-26,"Castle Hayne",13,41
2020-09-26,"Clemmons Middle",37.5,39
2020-09-26,"Durham Armory",27,48
2020-09-26,"Frying Pan Mountain",6,35.5
2020-09-26,"Garinger High School",38.3333333333333,55.5
2020-09-26,"Hattie Avenue",31.6666666666667,39
2020-09-26,"Leggett",35,41.5
2020-09-26,"Linville Falls",13,26.5
2020-09-26,"Mendenhall School",30.5,54
2020-09-26,"Millbrook School",42,48
2020-09-26,"Pitt Agri. Center",33.6666666666667,39
2020-09-26,"West Johnston Co.",45,38.5
2020-09-27,"Bryson City",22.5,22.5
2020-09-27,"Castle Hayne",16,39
2020-09-27,"Clemmons Middle",41,52
2020-09-27,"Durham Armory",29.3333333333333,35
2020-09-27,"Frying Pan Mountain",NA,33.5
2020-09-27,"Garinger High School",35.6666666666667,37.5
2020-09-27,"Hattie Avenue",36.6666666666667,56
2020-09-27,"Leggett",32,35
2020-09-27,"Linville Falls",NA,33.5
2020-09-27,"Mendenhall School",31,48
2020-09-27,"Millbrook School",40.2,36
2020-09-27,"Pitt Agri. Center",36.6666666666667,37
2020-09-27,"West Johnston Co.",41,34
2020-09-28,"Bryson City",29,29.5
2020-09-28,"Castle Hayne",13,39
2020-09-28,"Clemmons Middle",38,34.5
2020-09-28,"Durham Armory",15.5,32.5
2020-09-28,"Frying Pan Mountain",NA,32
2020-09-28,"Garinger High School",28,32.5
2020-09-28,"Hattie Avenue",32,35
2020-09-28,"Leggett",28.5,30
2020-09-28,"Linville Falls",NA,33
2020-09-28,"Mendenhall School",27,38
2020-09-28,"Millbrook School",30.25,32
2020-09-28,"Pitt Agri. Center",31.5,35.5
2020-09-28,"West Johnston Co.",30.5,31
2020-09-29,"Bryson City",29.5,31.5
2020-09-29,"Castle Hayne",31,39
2020-09-29,"Clemmons Middle",43,43.5
2020-09-29,"Durham Armory",25,39
2020-09-29,"Frying Pan Mountain",12,37
2020-09-29,"Garinger High School",36.3333333333333,41
2020-09-29,"Hattie Avenue",27.25,41.5
2020-09-29,"Leggett",33.5,40.5
2020-09-29,"Linville Falls",20,29.5
2020-09-29,"Mendenhall School",28,39.5
2020-09-29,"Millbrook School",37.6,40.5
2020-09-29,"Pitt Agri. Center",27.6666666666667,42.5
2020-09-29,"West Johnston Co.",37,41.5
2020-09-30,"Bryson City",29.5,27
2020-09-30,"Castle Hayne",30,43
2020-09-30,"Clemmons Middle",55,38
2020-09-30,"Durham Armory",32,41
2020-09-30,"Frying Pan Mountain",NA,39
2020-09-30,"Garinger High School",51.3333333333333,39
2020-09-30,"Hattie Avenue",49,40
2020-09-30,"Leggett",28.5,41.5
2020-09-30,"Linville Falls",NA,28
2020-09-30,"Mendenhall School",41,35.5
2020-09-30,"Millbrook School",40.8,42.5
2020-09-30,"Pitt Agri. Center",30.5,43.5
2020-09-30,"West Johnston Co.",35,43.5
2020-10-01,"Bryson City",38,29
2020-10-01,"Castle Hayne",18,34
2020-10-01,"Clemmons Middle",50.5,44.5
2020-10-01,"Durham Armory",27.5,48.5
2020-10-01,"Frying Pan Mountain",NA,45.5
2020-10-01,"Garinger High School",50,70.5
2020-10-01,"Hattie Avenue",44.5,55.5
2020-10-01,"Leggett",31.5,37.5
2020-10-01,"Linville Falls",NA,32
2020-10-01,"Mendenhall School",42,51.5
2020-10-01,"Millbrook School",38.5,46
2020-10-01,"Pitt Agri. Center",36.5,39.5
2020-10-01,"West Johnston Co.",32,44.5
2020-10-02,"Bryson City",39,36.5
2020-10-02,"Castle Hayne",20,43
2020-10-02,"Clemmons Middle",52,44
2020-10-02,"Durham Armory",34.3333333333333,44.5
2020-10-02,"Frying Pan Mountain",23,53
2020-10-02,"Garinger High School",46.6666666666667,60.5
2020-10-02,"Hattie Avenue",44.3333333333333,47
2020-10-02,"Leggett",65,45
2020-10-02,"Linville Falls",25,34.5
2020-10-02,"Mendenhall School",47,48.5
2020-10-02,"Millbrook School",52.4,64
2020-10-02,"Pitt Agri. Center",38,46.5
2020-10-02,"West Johnston Co.",51,42.5
2020-10-03,"Bryson City",36,33.5
2020-10-03,"Castle Hayne",49,51
2020-10-03,"Clemmons Middle",45.5,40.5
2020-10-03,"Durham Armory",31,41
2020-10-03,"Frying Pan Mountain",NA,49.5
2020-10-03,"Garinger High School",47.5,65
2020-10-03,"Hattie Avenue",41,43
2020-10-03,"Leggett",44.5,44
2020-10-03,"Linville Falls",NA,31
2020-10-03,"Mendenhall School",38,55
2020-10-03,"Millbrook School",55.25,65
2020-10-03,"Pitt Agri. Center",48,46.5
2020-10-03,"West Johnston Co.",50,43.5
2020-10-04,"Bryson City",30.5,36
2020-10-04,"Castle Hayne",46,48
2020-10-04,"Clemmons Middle",40,42
2020-10-04,"Durham Armory",33,43.5
2020-10-04,"Frying Pan Mountain",NA,48.5
2020-10-04,"Garinger High School",45.5,57
2020-10-04,"Hattie Avenue",36,43.5
2020-10-04,"Leggett",47.5,40.5
2020-10-04,"Linville Falls",NA,38
2020-10-04,"Mendenhall School",32,46.5
2020-10-04,"Millbrook School",54,47
2020-10-04,"Pitt Agri. Center",52,48.5
2020-10-04,"West Johnston Co.",50.5,45.5
2020-10-05,"Bryson City",26.5,28.5
2020-10-05,"Castle Hayne",3,34
2020-10-05,"Clemmons Middle",32,32
2020-10-05,"Durham Armory",22.6666666666667,32.5
2020-10-05,"Frying Pan Mountain",23,40
2020-10-05,"Garinger High School",40,38.5
2020-10-05,"Hattie Avenue",27.6666666666667,32
2020-10-05,"Leggett",28,34
2020-10-05,"Linville Falls",26,33.5
2020-10-05,"Mendenhall School",21.5,35
2020-10-05,"Millbrook School",37.4,36
2020-10-05,"Pitt Agri. Center",50.5,36.5
2020-10-05,"West Johnston Co.",33,35.5
2020-10-06,"Bryson City",25,27.5
2020-10-06,"Castle Hayne",25.5,38
2020-10-06,"Clemmons Middle",37.5,33.5
2020-10-06,"Durham Armory",19,32
2020-10-06,"Frying Pan Mountain",NA,38.5
2020-10-06,"Garinger High School",40.5,36
2020-10-06,"Hattie Avenue",30.5,35
2020-10-06,"Leggett",26.5,32
2020-10-06,"Linville Falls",NA,34
2020-10-06,"Mendenhall School",26.5,32
2020-10-06,"Millbrook School",38.5,31.5
2020-10-06,"Pitt Agri. Center",32.5,35.5
2020-10-06,"West Johnston Co.",35.5,32
2020-10-07,"Bryson City",30,29.5
2020-10-07,"Castle Hayne",14.5,33
2020-10-07,"Clemmons Middle",37.5,38
2020-10-07,"Durham Armory",14.5,35.5
2020-10-07,"Frying Pan Mountain",NA,38.5
2020-10-07,"Garinger High School",37,39
2020-10-07,"Hattie Avenue",31.5,40
2020-10-07,"Leggett",16.5,31
2020-10-07,"Linville Falls",NA,32.5
2020-10-07,"Mendenhall School",25.5,37.5
2020-10-07,"Millbrook School",35.5,34.5
2020-10-07,"Pitt Agri. Center",17.5,32.5
2020-10-07,"West Johnston Co.",31.5,34
2020-10-08,"Bryson City",22,27
2020-10-08,"Castle Hayne",7,31
2020-10-08,"Clemmons Middle",28.5,32
2020-10-08,"Durham Armory",13.6666666666667,29
2020-10-08,"Frying Pan Mountain",10,34
2020-10-08,"Garinger High School",22,29.5
2020-10-08,"Hattie Avenue",26.6666666666667,32.5
2020-10-08,"Leggett",14.5,28
2020-10-08,"Linville Falls",23,30
2020-10-08,"Mendenhall School",19,31.5
2020-10-08,"Millbrook School",21.6,29
2020-10-08,"Pitt Agri. Center",16,28.5
2020-10-08,"West Johnston Co.",19.5,29
2020-10-09,"Bryson City",16,34
2020-10-09,"Castle Hayne",8,33
2020-10-09,"Clemmons Middle",24.5,37
2020-10-09,"Durham Armory",10,28
2020-10-09,"Frying Pan Mountain",NA,31.5
2020-10-09,"Garinger High School",15.5,33
2020-10-09,"Hattie Avenue",20,36
2020-10-09,"Leggett",14,28
2020-10-09,"Linville Falls",NA,31
2020-10-09,"Mendenhall School",11,34
2020-10-09,"Millbrook School",20.25,28
2020-10-09,"Pitt Agri. Center",20,32
2020-10-09,"West Johnston Co.",18,28.5
2020-10-10,"Bryson City",18.5,26.5
2020-10-10,"Castle Hayne",2,25
2020-10-10,"Clemmons Middle",29,28
2020-10-10,"Durham Armory",13,28
2020-10-10,"Frying Pan Mountain",NA,30.5
2020-10-10,"Garinger High School",15,29.5
2020-10-10,"Hattie Avenue",24,28.5
2020-10-10,"Leggett",15.5,28.5
2020-10-10,"Linville Falls",NA,25.5
2020-10-10,"Mendenhall School",14.5,28
2020-10-10,"Millbrook School",22,36
2020-10-10,"Pitt Agri. Center",12,29
2020-10-10,"West Johnston Co.",19,32
2020-10-11,"Bryson City",24,35.5
2020-10-11,"Castle Hayne",8,43
2020-10-11,"Clemmons Middle",23,33
2020-10-11,"Durham Armory",11.5,34.5
2020-10-11,"Frying Pan Mountain",2,39
2020-10-11,"Garinger High School",16.6666666666667,36
2020-10-11,"Hattie Avenue",16.3333333333333,32.5
2020-10-11,"Leggett",18,40
2020-10-11,"Linville Falls",6,34.5
2020-10-11,"Mendenhall School",15,44
2020-10-11,"Millbrook School",18.4,42
2020-10-11,"Pitt Agri. Center",21,42
2020-10-11,"West Johnston Co.",26,42
2020-10-12,"Bryson City",24.5,32
2020-10-12,"Castle Hayne",20,44
2020-10-12,"Clemmons Middle",26.3333333333333,40
2020-10-12,"Durham Armory",27.5,38
2020-10-12,"Frying Pan Mountain",NA,43.5
2020-10-12,"Garinger High School",29,39.5
2020-10-12,"Hattie Avenue",26,40
2020-10-12,"Leggett",25.5,40.5
2020-10-12,"Linville Falls",NA,36.5
2020-10-12,"Mendenhall School",31,46
2020-10-12,"Millbrook School",32.5,38
2020-10-12,"Pitt Agri. Center",26,49
2020-10-12,"West Johnston Co.",38,41
2020-10-13,"Bryson City",27,31
2020-10-13,"Castle Hayne",2,42
2020-10-13,"Clemmons Middle",24.5,24.5
2020-10-13,"Durham Armory",30.5,24.5
2020-10-13,"Frying Pan Mountain",NA,39.5
2020-10-13,"Garinger High School",29,26.5
2020-10-13,"Hattie Avenue",17.5,25.5
2020-10-13,"Leggett",24,31.5
2020-10-13,"Linville Falls",NA,26.5
2020-10-13,"Mendenhall School",17,19
2020-10-13,"Millbrook School",32.5,29.5
2020-10-13,"Pitt Agri. Center",21.5,37.5
2020-10-13,"West Johnston Co.",30.5,30.5
2020-10-14,"Bryson City",36,31.5
2020-10-14,"Castle Hayne",6,32
2020-10-14,"Clemmons Middle",35,30
2020-10-14,"Durham Armory",26,28.5
2020-10-14,"Frying Pan Mountain",14,41.5
2020-10-14,"Garinger High School",27.3333333333333,33.5
2020-10-14,"Hattie Avenue",26.6666666666667,30.5
2020-10-14,"Leggett",21.5,27.5
2020-10-14,"Linville Falls",20,34.5
2020-10-14,"Mendenhall School",22.5,44
2020-10-14,"Millbrook School",31.8,31
2020-10-14,"Pitt Agri. Center",19,34
2020-10-14,"West Johnston Co.",28.5,33
2020-10-15,"Bryson City",40,28.5
2020-10-15,"Castle Hayne",14,39.5
2020-10-15,"Clemmons Middle",47.5,39
2020-10-15,"Durham Armory",34.5,37.5
2020-10-15,"Frying Pan Mountain",NA,41.5
2020-10-15,"Garinger High School",37,38
2020-10-15,"Hattie Avenue",28.5,41
2020-10-15,"Leggett",22.5,37
2020-10-15,"Linville Falls",NA,39
2020-10-15,"Mendenhall School",24.5,46
2020-10-15,"Millbrook School",35.25,38.5
2020-10-15,"Pitt Agri. Center",22,39
2020-10-15,"West Johnston Co.",33.5,38.5
2020-10-16,"Bryson City",28,27.5
2020-10-16,"Castle Hayne",8,30.5
2020-10-16,"Clemmons Middle",28,26
2020-10-16,"Durham Armory",27.5,25
2020-10-16,"Frying Pan Mountain",NA,34.5
2020-10-16,"Garinger High School",26.5,30
2020-10-16,"Hattie Avenue",20,25
2020-10-16,"Leggett",17.5,23.5
2020-10-16,"Linville Falls",NA,29.5
2020-10-16,"Mendenhall School",14.5,27
2020-10-16,"Millbrook School",31.25,26.5
2020-10-16,"Pitt Agri. Center",22.5,26
2020-10-16,"West Johnston Co.",30.5,30
2020-10-17,"Bryson City",21.5,30
2020-10-17,"Castle Hayne",8.5,29
2020-10-17,"Clemmons Middle",18,32
2020-10-17,"Durham Armory",16.3333333333333,30
2020-10-17,"Frying Pan Mountain",3,39.5
2020-10-17,"Garinger High School",16.6666666666667,27
2020-10-17,"Hattie Avenue",13.3333333333333,32
2020-10-17,"Leggett",12,28
2020-10-17,"Linville Falls",5,35
2020-10-17,"Mendenhall School",9,34.5
2020-10-17,"Millbrook School",18.4,32
2020-10-17,"Pitt Agri. Center",17.3333333333333,28
2020-10-17,"West Johnston Co.",15,29.5
2020-10-18,"Bryson City",21,31.5
2020-10-18,"Castle Hayne",12.5,36.5
2020-10-18,"Clemmons Middle",22.5,35.5
2020-10-18,"Durham Armory",21,33
2020-10-18,"Frying Pan Mountain",NA,43
2020-10-18,"Garinger High School",20.5,37
2020-10-18,"Hattie Avenue",19.5,36.5
2020-10-18,"Leggett",15.5,33
2020-10-18,"Linville Falls",NA,36.5
2020-10-18,"Mendenhall School",16,36
2020-10-18,"Millbrook School",25.25,34
